author,viewcount,num,av,max_viewcount,fans
20123316,5083,1,44995773,5083,
68967883,5082,2,44360675,4906,
5866164,5082,5,46399708,3677,
90678719,5080,4,42850385,2437,
295240285,5080,2,48742624,4999,
412203914,5080,1,48278575,5080,
234052805,5079,1,38162829,5079,
353745336,5077,1,46624593,5077,
18872786,5074,1,50426278,5074,
184969897,5073,1,39858127,5073,
20146121,5071,3,45151727,3798,
283391761,5066,3,44904043,1943,
405489751,5065,4,47315529,2187,
10800173,5063,4,35689996,2373,
100925021,5062,2,39871045,4564,
404930075,5061,2,47480502,4836,
392765087,5057,6,39237878,2111,
386605007,5057,4,37334391,2263,
5361468,5056,1,40109449,5056,
24861102,5056,1,51467193,5056,
6909848,5054,2,48127225,4753,
396463572,5053,2,48558894,3379,
790890,5052,1,47650431,5052,
312233408,5052,5,43237952,4707,
10948735,5051,1,36329260,5051,
7917452,5051,1,48604671,5051,
13693704,5051,1,50579920,5051,
15704318,5050,1,38931331,5050,
360153669,5049,1,43254787,5049,
72278625,5049,1,47596523,5049,
37051282,5049,1,37200765,5049,
35208121,5047,1,44646295,5047,
63197974,5045,3,40368317,4303,
20273344,5043,3,41768136,3341,
167201931,5043,1,42010684,5043,
34266536,5043,2,38046042,3178,
283047442,5041,1,40575667,5041,
25734552,5041,3,41388793,3008,
19201545,5041,1,43998547,5041,
15792948,5041,1,38487947,5041,
11258077,5041,2,35868064,3131,
329936679,5040,1,38278396,5040,
389397872,5039,1,43343965,5039,
23374906,5037,3,50025698,3040,
12511222,5037,1,35437588,5037,
281430575,5034,1,42960773,5034,
1870573,5033,1,49962628,5033,
322874125,5033,1,36318941,5033,
174794425,5032,3,40174637,2855,
257895632,5032,2,45481319,4999,
174666277,5027,3,48476174,4467,
383775645,5026,1,45996929,5026,
30576299,5025,1,44991822,5025,
2340202,5023,1,51080457,5023,
404947170,5023,1,45420159,5023,
179182365,5022,1,48920761,5022,
346659007,5018,2,37094831,3348,
1804701,5016,1,48305711,5016,
16279905,5013,1,39079450,5013,
449446,5012,2,46847567,4646,
57086489,5010,2,47883239,2838,
353823163,5009,1,36387971,5009,
4153856,5008,4,39028658,1586,
14215930,5008,2,51408273,3635,
301307191,5007,2,43363987,3924,
350264671,5006,3,49953846,2443,
31046695,5005,2,49395622,3339,
521804,5004,13,46664628,1400,
18717127,4999,4,48457227,3501,
278104205,4998,4,49749138,2826,
404827329,4997,2,51792401,4702,
73471118,4997,4,43196038,2718,
6418194,4997,3,40994310,3700,
39522592,4996,9,36076086,4746,
403910112,4992,5,45275154,3760,
311564364,4990,1,45918479,4990,
3288847,4989,1,36936822,4989,
255177613,4988,2,44949002,4896,
252311344,4986,1,41812105,4986,
39807123,4985,1,43278379,4985,
6332706,4983,8,40258063,1240,
6020363,4982,1,44261121,4982,
251813965,4977,3,41373479,3854,
13158205,4976,5,36086272,1356,
296561644,4971,1,40353546,4971,
3062998,4970,3,35711083,3730,
15167909,4969,1,37217237,4969,
244933082,4966,8,36359789,2978,
11080212,4964,2,41556275,2933,
1841818,4962,3,35482266,2930,
31225304,4962,1,48800607,4962,
1863788,4961,2,46315781,4847,
373574565,4960,8,40677497,2920,
403271276,4959,1,49550322,4959,
95707852,4956,1,45750537,4956,
390855534,4956,1,38100838,4956,
6296873,4956,1,40259438,4956,
320272604,4955,3,35777145,2700,
40200296,4955,1,39091495,4955,
7578640,4954,1,43471705,4954,
241170434,4953,3,39243318,3737,
353043576,4952,1,50249747,4952,
1373652,4951,2,51709642,4160,
190366,4950,1,44276076,4950,
93652940,4949,8,49267570,1667,
396479080,4947,1,40784301,4947,
97080550,4947,2,35845429,2498,
3002883,4945,1,45927132,4945,
4518388,4945,3,40341999,3597,
143962792,4945,1,51928137,4945,
334723357,4944,5,35799846,2769,
283052311,4943,2,46242270,3476,
107472424,4941,1,46216469,4941,
396302264,4939,3,41013460,3874,
50140315,4937,1,37385295,4937,
255937623,4937,2,44655844,2712,
284082792,4937,3,35461900,3080,
340756,4936,4,37003550,3283,
35180003,4935,1,42713215,4935,
6478152,4934,1,39632700,4934,
2288048,4932,32,47536427,1204,
370832609,4932,1,38086915,4932,
128843237,4930,9,45745547,1136,
70847749,4930,2,37216641,2942,
405706039,4929,1,49464283,4929,
311101177,4928,1,35605150,4928,
48057019,4928,1,37595642,4928,
164130978,4926,2,51163042,4375,
301464005,4923,1,52118103,4923,
387735754,4922,1,36342752,4922,
295498578,4921,2,51178071,4246,
355997774,4921,2,35579353,4808,
283862144,4921,1,52009576,4921,
383191018,4920,1,36024731,4920,
355598021,4920,2,41626562,2868,
364793446,4919,4,39451918,2703,
357426279,4919,1,41070858,4919,
349485414,4915,2,48053039,3192,
283360312,4914,5,47344107,3084,
398516159,4914,1,52130766,4914,
177610374,4914,1,43318306,4914,
9529459,4910,1,39976213,4910,
308902436,4910,1,51957210,4910,
149215712,4908,1,49072249,4908,
13681985,4907,1,44575780,4907,
75445611,4906,1,42378177,4906,
2695594,4906,2,37039519,2823,
293727513,4905,1,37315845,4905,
17168498,4904,1,51241161,4904,
44621915,4902,2,45808048,4356,
300807418,4902,7,38108264,3015,
41364441,4902,2,39768065,3070,
33914973,4901,2,47025123,3233,
5210415,4901,1,41100996,4901,
20035782,4899,3,50537751,3145,
99428012,4897,1,35858509,4897,
25491877,4896,1,45893475,4896,
19939186,4895,2,50134202,3589,
24902292,4894,3,43295905,2878,
384306426,4893,1,38516548,4893,
15702276,4892,3,35701930,2863,
390120157,4891,9,38919517,1709,
286376327,4888,6,46845143,3165,
46067455,4887,2,38542849,4733,
778662,4887,3,47045443,3426,
109426927,4886,3,44697129,4425,
320011877,4886,2,37816158,4834,
424628501,4886,17,51899341,753,
325134794,4885,2,50991739,3141,
28400454,4881,1,47887779,4881,
402608149,4880,3,47759827,1977,
399930510,4878,1,51400293,4878,
13039542,4877,1,47231487,4877,
73680744,4875,1,38772858,4875,
5997332,4875,1,47923211,4875,
5995306,4873,2,48409523,4646,
381580964,4873,8,43619932,1997,
3422776,4872,1,41086783,4872,
252610423,4870,32,48223135,1259,
40616920,4870,10,38092441,2198,
403630665,4870,1,44752884,4870,
386234695,4870,1,48699106,4870,
142801192,4869,3,45806577,3461,
207180791,4869,3,40940298,2900,
362726276,4868,1,42750683,4868,
15867892,4867,1,50223358,4867,
364303651,4865,6,50009754,2207,
413291847,4865,2,48704038,4306,
103222317,4863,1,45710671,4863,
18912123,4862,1,50571051,4862,
215316482,4862,2,46384461,4311,
382590217,4859,1,43020076,4859,
31102342,4859,5,35784131,2204,
365373711,4858,8,40600665,2497,
39971838,4854,1,45841276,4854,
216928452,4852,1,50551355,4852,
10247933,4851,2,48841664,3380,
280666458,4851,2,47840926,2739,
412943581,4851,1,48566919,4851,
283663065,4851,1,35824756,4851,
2449311,4849,2,40008314,3562,
402766678,4848,4,48226917,3089,
4486719,4848,1,43153321,4848,
6425511,4847,1,41084419,4847,
35285257,4846,20,35627607,1945,
38064152,4845,1,44847336,4845,
251122075,4843,2,46399607,4104,
3729384,4842,2,51535373,4645,
407008248,4841,7,47017519,3240,
2444672,4840,36,47548241,811,
404511507,4840,1,46095685,4840,
24646551,4839,2,49226164,3405,
26112334,4838,1,50975604,4838,
333737816,4837,6,46142585,1609,
65877868,4836,1,39716564,4836,
67222599,4836,1,49661953,4836,
396657136,4835,5,51915194,4567,
13541887,4835,15,37050564,770,
351288841,4835,1,46986328,4835,
268368091,4834,2,36248343,2666,
8157987,4834,1,48082990,4834,
3705861,4833,26,40458221,499,
314503300,4832,1,36198920,4832,
13214818,4831,1,46935961,4831,
420345518,4831,3,50314962,3432,
68963720,4831,1,40676735,4831,
28337325,4830,2,44949988,4740,
416533547,4829,5,50152918,4631,
37256920,4827,6,43102480,1131,
277064622,4827,1,43457844,4827,
68441270,4826,2,44814296,4124,
38621850,4825,1,41299736,4825,
239248064,4824,6,47379654,2339,
9343035,4820,1,51504411,4820,
3974133,4818,6,50595542,3966,
325553903,4818,3,41846567,4444,
399804127,4817,1,44706139,4817,
347552044,4812,2,39214812,4433,
3986863,4812,1,37217851,4812,
161170883,4811,2,42872429,2538,
49832964,4810,2,39853324,3005,
369200666,4807,4,39039464,4197,
92947987,4804,1,42402821,4804,
97481331,4802,3,46129272,4152,
220948819,4801,3,41439394,2858,
679904,4801,2,41451091,2605,
99506688,4798,5,37901415,1735,
317495042,4798,2,40889305,3162,
161990881,4797,2,45710047,4546,
8375212,4796,2,35162384,3013,
2703915,4796,1,38521353,4796,
1793716,4795,4,49357606,3490,
16505710,4795,1,35567289,4795,
18895487,4795,4,38989308,4601,
42495296,4793,1,46664698,4793,
104427572,4793,2,36865853,4547,
235096164,4789,2,47219982,4018,
23390715,4788,4,43533831,2870,
2384818,4786,1,36195254,4786,
353727913,4785,4,35895205,2662,
4768569,4781,2,35651860,3505,
396374141,4777,7,40644726,3980,
52415258,4777,1,50929807,4777,
323581865,4777,1,49227711,4777,
93740620,4776,2,46919391,4020,
15004744,4775,1,39130378,4775,
1853861,4771,17,37813791,639,
56137353,4770,2,52041265,2507,
254112366,4769,3,48523302,2730,
6619354,4769,1,44427714,4769,
3799905,4762,1,42582486,4762,
319750775,4760,5,39911805,3055,
24429832,4759,6,49741641,1230,
50552412,4758,2,36274530,4143,
42397835,4758,1,43878180,4758,
319718272,4757,2,50233698,4381,
34917988,4756,2,42570170,2838,
31183746,4753,1,43081115,4753,
383480948,4752,36,35407529,1026,
74561785,4751,1,45937786,4751,
395942349,4748,122,40529065,840,
220352577,4747,2,44222809,4365,
9315494,4743,3,42251446,3754,
18298649,4743,3,37858747,4459,
12595487,4743,7,38021423,1278,
18416122,4742,1,42045793,4742,
2773523,4741,4,48662048,3233,
327662277,4740,2,49288421,4416,
277691541,4739,2,51847665,3607,
12634609,4739,1,50113013,4739,
196688002,4739,1,38242065,4739,
390822774,4737,6,39015614,3487,
838577,4733,1,42655491,4733,
404602629,4732,1,46645997,4732,
7743276,4732,2,47492331,2931,
15323801,4732,1,50426690,4732,
298573406,4730,4,48059433,4356,
11644869,4730,4,35461176,2401,
273369931,4727,2,39176570,3579,
37795986,4727,1,38495955,4727,
59554424,4726,1,41314283,4726,
219985289,4724,1,44572270,4724,
174037941,4724,3,35236593,3112,
46667,4724,1,35389915,4724,
24285526,4724,6,51325584,2320,
25645110,4723,1,46701677,4723,
289474052,4722,1,39357776,4722,
39188081,4722,1,49166474,4722,
34736801,4721,4,47456323,2396,
9944426,4720,1,49616139,4720,
299543171,4719,2,42952869,3917,
168693231,4716,1,48237734,4716,
139249267,4715,1,51412227,4715,
388809791,4715,4,49173909,2462,
37020598,4710,2,39592909,3954,
214583255,4709,3,38871888,2746,
28281605,4709,7,39797643,3612,
213745908,4709,4,41920894,2929,
325969394,4707,1,46156651,4707,
1315491,4706,2,47033803,2779,
33091203,4703,3,44830183,4213,
390674596,4703,3,38761416,2201,
39676343,4702,1,49892256,4702,
58259324,4702,1,35959944,4702,
608553,4702,1,35861044,4702,
171272259,4700,2,50137508,2935,
24178494,4699,12,47987830,698,
403737698,4698,1,44737983,4698,
3060910,4698,1,48773356,4698,
176413190,4698,2,49368438,4534,
4868733,4693,1,43235699,4693,
180995223,4691,3,48350168,2392,
18470154,4687,2,42705330,4431,
13095357,4686,6,38561117,1672,
23802182,4685,1,36198894,4685,
310162798,4682,3,50872886,4429,
15263234,4679,3,46203048,2414,
279518155,4679,8,40904345,1332,
38974277,4676,7,42085490,2128,
195202053,4676,11,36827489,711,
28613828,4675,1,49986941,4675,
8411129,4675,5,40558227,3980,
35613901,4674,6,42806731,1494,
14464394,4671,1,48491715,4671,
6060685,4671,1,38168961,4671,
1316297,4671,10,35548687,1484,
14285234,4671,8,41131489,970,
409772377,4664,1,49162054,4664,
160349645,4664,1,38800789,4664,
7095404,4663,1,47008421,4663,
20836331,4663,5,44274718,1613,
28945634,4662,3,41622759,2282,
74425537,4661,1,46924920,4661,
402130977,4661,1,45007398,4661,
19642470,4661,3,43018479,3626,
317773920,4660,5,46816457,2170,
36816727,4660,2,49413738,3786,
53245489,4660,2,48962525,4169,
1691714,4659,2,51584332,2540,
416219576,4659,1,50730166,4659,
13998590,4658,1,42490905,4658,
157773202,4658,1,45305207,4658,
295052616,4658,2,42567151,4400,
87479310,4657,1,43831235,4657,
234324480,4655,2,40097974,3147,
4334560,4654,4,44533523,1661,
319281554,4654,5,43296704,2034,
38734114,4652,1,44111536,4652,
122007286,4651,1,40029403,4651,
76071494,4651,1,38672868,4651,
251440398,4651,11,43269583,586,
128840184,4650,2,44279015,4471,
23368752,4649,4,44671944,3182,
204916081,4649,5,44683543,2770,
173194,4648,11,37255846,917,
25444288,4646,5,37732566,3614,
28184675,4646,2,47350315,4555,
107586117,4644,2,39830243,2777,
21520472,4643,1,39011392,4643,
14853380,4642,4,37635246,3203,
3934409,4642,3,35158897,3454,
295636552,4642,2,47900147,4464,
38689971,4640,1,46019472,4640,
396626484,4638,7,42600121,3947,
396920265,4638,1,44086820,4638,
59112601,4638,2,35555704,4299,
23788882,4637,2,43603022,4394,
130243126,4636,1,44375328,4636,
34250691,4636,2,36262763,4399,
237115535,4635,1,37816766,4635,
48563304,4634,1,37945108,4634,
37058437,4634,1,43692558,4634,
353219392,4634,1,48390951,4634,
86516790,4633,3,44645491,2408,
5514756,4632,7,37267781,3500,
11589190,4631,1,37304326,4631,
261044849,4629,2,49300889,4308,
3615004,4629,1,40096894,4629,
15359765,4627,4,45286881,2512,
20044177,4626,1,44536662,4626,
9568391,4622,1,49823371,4622,
416851207,4620,13,50816721,678,
339578674,4614,1,40312903,4614,
93902891,4614,1,40130805,4614,
416481865,4613,1,51571339,4613,
19654251,4612,4,42932995,3616,
84876047,4612,3,43891641,2736,
383023641,4612,1,45173363,4612,
161810812,4612,5,38398785,3554,
15410667,4610,1,36343991,4610,
8914723,4610,1,51663228,4610,
108905297,4610,2,39197884,4445,
314757198,4610,1,51730041,4610,
130585006,4609,9,39801781,1729,
30104518,4609,1,46758683,4609,
13954171,4607,2,35267443,3720,
50849451,4606,1,37102346,4606,
111791172,4605,5,46385691,2156,
10957642,4605,1,47127375,4605,
28037404,4603,3,42113338,3075,
31791028,4603,2,50635942,4381,
388856667,4602,7,37887230,2289,
2187818,4601,1,41296901,4601,
8664680,4600,11,49127120,3007,
298048394,4600,2,35297400,3030,
381180092,4599,7,35818209,3613,
403140144,4598,3,51746025,4196,
89433752,4596,2,43548640,2761,
17855005,4596,3,35396315,2895,
13172048,4595,2,49380202,3996,
382883616,4593,4,49123460,3940,
27856452,4592,1,45179336,4592,
327348339,4592,2,44387627,2353,
409766296,4591,1,47763736,4591,
19439159,4590,1,41490656,4590,
389869727,4588,55,39320688,431,
383579120,4586,6,44353152,3968,
19258167,4584,2,36744292,3591,
383127612,4584,1,43051614,4584,
35205990,4584,4,44995328,1573,
178295333,4583,3,47255892,4032,
34719810,4580,1,41090477,4580,
39833741,4580,3,35769662,2871,
341935660,4580,11,40793445,679,
34571904,4579,1,38750274,4579,
666690,4579,10,39011982,680,
117636614,4577,2,51049338,3416,
253422855,4576,3,42961350,2598,
176026329,4576,3,37812301,2949,
302920736,4575,7,44352062,1303,
333949653,4573,4,36391854,1623,
355644774,4573,2,41479471,4185,
40730588,4572,2,42750126,3258,
55351339,4572,1,50077058,4572,
537313,4572,4,46806268,1819,
240213086,4572,6,37323478,2313,
39748608,4571,1,40008109,4571,
284825845,4569,2,47874169,4305,
146800489,4569,4,42072376,1894,
9039987,4564,1,42197200,4564,
287128419,4563,1,51312154,4563,
61439246,4563,26,45678647,469,
273461328,4562,2,48076400,4500,
12278558,4562,1,41373554,4562,
67082830,4562,1,50200360,4562,
309487052,4561,1,42934310,4561,
113013566,4560,7,45619378,3163,
275775029,4559,2,36532154,4534,
353592152,4556,1,50832313,4556,
26018488,4555,1,48832682,4555,
179526056,4550,1,47261427,4550,
13576981,4549,8,46454763,1844,
11741867,4549,1,49339463,4549,
20598616,4547,5,37680150,3631,
108771773,4546,12,45304590,1023,
5194378,4545,2,46119908,4142,
46119623,4545,1,43148687,4545,
401513688,4544,9,45400764,2219,
66601878,4544,4,47810467,2614,
427681492,4543,4,52142465,3613,
95343393,4543,15,39722891,3075,
100786943,4543,2,36658149,2631,
319608547,4540,2,41682974,2747,
41713317,4540,1,49779490,4540,
202111479,4540,3,36637731,2713,
357028164,4538,1,43998468,4538,
243877067,4537,10,48643673,1796,
16775054,4536,2,44488727,4411,
395370986,4535,10,40239435,1417,
264440038,4535,1,46935925,4535,
14813455,4535,1,38783175,4535,
57870552,4532,2,50423961,3161,
330821611,4531,3,38276378,4056,
16005931,4530,1,49245075,4530,
346903064,4529,2,41421723,2763,
383893103,4526,1,35271424,4526,
27808763,4525,4,51759307,1674,
410210743,4525,2,47569098,4305,
29015638,4525,10,40818565,1465,
4938983,4524,4,44122424,1948,
166665043,4523,2,44691232,2643,
7547214,4523,1,41765446,4523,
226885264,4522,4,44717351,1813,
349435662,4521,1,52104477,4521,
336829642,4519,1,41629901,4519,
2026216,4518,1,40524537,4518,
13553179,4517,1,35724154,4517,
401134595,4516,3,46343775,4197,
383727867,4515,11,36987666,513,
285972621,4515,3,42482308,3592,
158337,4515,6,36780893,1516,
35454569,4515,1,43053335,4515,
271876218,4514,3,43235090,2159,
102068227,4512,1,41600096,4512,
1308891,4512,1,40018209,4512,
413310066,4510,1,49074813,4510,
23933438,4510,1,36505889,4510,
396467764,4510,2,41748242,2530,
5582482,4509,1,43027814,4509,
43135302,4508,1,39160855,4508,
184330160,4508,9,49705000,1650,
416215318,4508,4,50124789,2075,
409919646,4506,1,51818397,4506,
233681098,4505,5,49042560,3219,
396838634,4505,4,50075772,1797,
12634575,4505,1,37599661,4505,
396838634,4505,4,50075772,1797,
270496304,4504,5,48761036,2011,
382090978,4503,1,47016883,4503,
313628481,4502,2,35826342,3249,
52307912,4502,8,42800607,3366,
1278953,4500,1,39733067,4500,
26260680,4499,1,43793889,4499,
404479559,4499,1,51521916,4499,
43761337,4498,8,41048126,1070,
7541371,4498,1,40733958,4498,
51226310,4498,1,46277243,4498,
335990515,4498,1,43058497,4498,
2630513,4498,1,47284829,4498,
13943043,4496,1,45692865,4496,
294139500,4496,2,38882650,4368,
12781709,4494,1,48415214,4494,
10495011,4494,56,36406159,298,
12052979,4492,2,36467855,4044,
22295440,4492,1,45847591,4492,
252426823,4490,1,44230767,4490,
3212306,4489,2,47184910,2665,
217408602,4489,1,46686365,4489,
44471349,4488,3,47658643,2445,
100922073,4487,1,48396337,4487,
207877941,4487,2,39460420,3303,
37846296,4487,1,46959476,4487,
31351423,4483,2,46126006,3056,
5182597,4483,1,41889192,4483,
16497101,4483,2,35973835,3474,
22539361,4482,2,43699708,4135,
42864179,4482,1,38606241,4482,
23522546,4481,1,42709090,4481,
38750816,4480,1,48287818,4480,
840982,4480,1,50348787,4480,
20846734,4479,2,37921083,4233,
15259533,4479,1,45609731,4479,
410286292,4478,3,47455565,3369,
24418018,4478,4,49219215,3659,
12718392,4478,1,45149277,4478,
16276085,4476,3,40078768,3633,
171333552,4476,8,40505481,1204,
250968892,4473,1,44270195,4473,
384282043,4470,6,52138472,2376,
311564366,4470,1,45918461,4470,
303249721,4469,1,40713197,4469,
28686637,4468,1,49461371,4468,
169391292,4467,3,45258941,3251,
38937495,4467,4,42733534,3016,
269087851,4467,2,49188327,3899,
23406705,4464,1,46235310,4464,
7695405,4464,4,39233346,2571,
288475622,4463,2,35388759,2362,
13936237,4461,1,40166425,4461,
41183648,4460,2,42041560,2528,
23416364,4459,1,37162619,4459,
291688371,4459,2,49929505,4360,
29487365,4459,1,45142317,4459,
397782193,4458,1,48274158,4458,
25553801,4457,3,36720924,2259,
36518486,4457,1,42111226,4457,
410493447,4456,4,49604059,3592,
60103153,4456,2,49906711,2592,
229812775,4455,1,38527126,4455,
1789059,4455,1,48526914,4455,
30127588,4454,2,38929386,3843,
27035315,4454,1,36248925,4454,
62789742,4454,2,42678787,3099,
401718434,4450,1,45833830,4450,
32964205,4450,1,38303929,4450,
1832499,4449,3,40169072,2207,
13596417,4448,1,36755705,4448,
3772103,4447,1,35570696,4447,
22272819,4446,2,43913022,2944,
13110622,4445,1,52024681,4445,
138565821,4443,7,37270027,1294,
295609962,4441,4,50431753,2006,
9041223,4441,4,36732919,2292,
66087884,4441,15,36784132,2620,
394913503,4439,2,40064818,3469,
246122117,4438,3,39540153,4175,
43016199,4438,2,43541618,2446,
305147891,4438,1,41375219,4438,
11776326,4438,1,45883887,4438,
36983633,4437,1,40243858,4437,
164625329,4436,2,39594787,3901,
1577666,4434,3,41563231,2209,
339211459,4434,4,44525611,1538,
35775798,4434,1,51148933,4434,
