author,viewcount,num,av,max_viewcount,fans,tot_num
1709627,346,1,46542500,346,17,
65457115,346,5,50888858,109,8,
235732661,346,1,41254596,346,62,
320527533,346,1,40623850,346,1,
238711857,346,1,36755286,346,20,
10637182,346,5,40213756,156,349,
179778277,346,3,48063705,312,3,
384744875,346,1,40542723,346,142,
62361042,346,1,47290913,346,228,
20550358,346,2,47236547,249,45,
23631543,345,1,43555219,345,194,
26891066,345,1,43297748,345,6,
289373019,345,1,44707908,345,0,
15558114,345,1,46805399,345,7,
204133882,345,1,40423756,345,21,
314700771,345,1,38739758,345,5,
381895947,345,2,38514566,182,353,
357882387,345,1,40581623,345,2320,
59026620,345,1,44423210,345,87,
308695591,345,1,40216725,345,0,
95317619,345,1,49325193,345,85,
301793027,345,1,51028043,345,76,
41437394,345,1,38085293,345,197,
18303460,345,1,44521531,345,2,
28102963,345,1,35297735,345,10,
108212741,345,1,48719223,345,10,
402303176,345,3,44613857,207,33,
5541992,344,1,52069083,344,11,
65587903,344,1,45425987,344,20,
7226764,344,1,50368903,344,513,
75705068,344,1,46910176,344,91,
25815734,344,1,42021480,344,239,
387984106,344,1,41892548,344,0,
28513611,344,1,43929717,344,0,
40084043,344,1,51820311,344,88,
6838595,344,1,48362463,344,23,
370458015,344,1,36562410,344,0,
294640171,344,1,42161914,344,1,
131757392,344,2,42083055,229,0,
108607213,344,5,49921083,158,472,
408412166,344,1,47648949,344,49,
34030858,344,1,51040762,344,42,
320488135,344,1,48023178,344,2,
22139784,344,1,47001370,344,121,
39081520,344,2,41047790,227,552,
163977769,343,1,46293557,343,1,
29060547,343,1,35307605,343,695,
17800992,343,1,47694580,343,44,
20994187,343,1,41805921,343,12,
99394857,343,1,35458029,343,25,
59719383,343,1,36683384,343,6,
31499815,343,3,41254985,138,103,
40223216,343,1,51378268,343,4,
52373012,343,2,45916412,247,102,
35196805,343,1,45215801,343,5,
16276978,343,1,48468935,343,0,
143699658,343,1,49229199,343,0,
90081073,343,1,37096261,343,32,
2739240,343,5,47867281,141,1,
400952021,343,1,51626327,343,64,
243659402,343,1,42151631,343,8,
2253060,343,1,42949487,343,462,
267479845,343,1,43589693,343,3,
46072767,343,1,45921361,343,18,
23259019,342,1,41900494,342,1339,
2091671,342,1,39293929,342,58,
252124095,342,1,49089846,342,113,
35014784,342,1,38405250,342,1172,
177958222,342,2,42317648,286,57,
403536012,342,1,44884705,342,0,
390257866,342,2,42752231,242,6,
49779467,342,20,40000048,63,3,
1894877,342,1,35956395,342,6,
85730449,342,1,40114332,342,1,
178716233,342,1,37738788,342,266,
8583335,342,1,42100617,342,1,
274910894,342,1,48868888,342,6,
258125557,342,1,38809274,342,2,
287862793,342,1,39702360,342,5,
312312169,341,2,50060511,244,3,
18134907,341,1,49719586,341,262,
265563724,341,2,47439779,215,1,
163973214,341,2,50327225,231,2,
323167151,341,1,42615201,341,4,
331925055,341,1,47332627,341,37,
30941244,341,1,35749861,341,1839,
668742,341,2,47679340,303,157,
39804724,341,1,40277063,341,156,
12427448,341,1,35784626,341,16,
109781009,341,3,48235912,232,1,
353783304,341,1,41613943,341,133,
152563681,341,1,43358474,341,101,
272047624,341,1,35891972,341,80,
401738501,341,1,47435329,341,21,
255264900,340,1,38970325,340,0,
310094876,340,1,48751092,340,3,
33433151,340,1,51457895,340,0,
12304753,340,3,41918888,177,0,
382752328,340,1,35944613,340,9,
623713,340,1,43115341,340,413,
11653236,340,1,44916417,340,1,
301796841,340,1,42637351,340,9,
33404523,340,1,51127855,340,10,
61637755,340,1,39892370,340,8,
24620232,340,1,42888412,340,1,
29114737,339,1,43456652,339,84,
50817676,339,1,51872542,339,117,
176041841,339,1,40358735,339,0,
305768646,339,1,48018374,339,0,
87852551,339,1,45200057,339,123,
15588365,339,3,51609693,194,2,
1345438,339,1,42667140,339,0,
70574907,339,1,43046265,339,1,
386978471,339,1,43404375,339,1,
107031348,339,1,50570936,339,264,
93816523,339,3,50378374,168,7,
8178660,339,1,44633140,339,12,
373189154,339,10,36993311,111,4,
181558952,339,1,50008415,339,87,
24312342,339,1,37828315,339,859,
24103512,338,1,43081308,338,72,
9868930,338,1,35556510,338,9,
394865657,338,1,45695975,338,2,
66117330,338,1,48475313,338,23,
62114567,338,1,46997866,338,3,
20109687,338,1,43106438,338,17,
328369061,338,1,45609440,338,207,
163060272,338,1,40528588,338,19,
109818767,338,2,36251162,299,209,
58666560,338,1,36088825,338,0,
12984578,338,1,35675350,338,8,
404128526,338,1,45522635,338,1,
44297537,338,1,50522450,338,15,
376582486,338,1,51977867,338,3,
17356715,338,1,39295816,338,2681,
110510952,337,1,41396187,337,12,
11840888,337,1,39836573,337,9,
204976227,337,2,45450128,245,1242,
124860458,337,1,49117613,337,5,
29227188,337,2,47051765,202,49,
383732170,337,1,36709794,337,1159,
12176274,337,1,52092800,337,48,
22579486,337,2,45288502,271,32,
306943473,337,2,40404023,315,9,
140322834,337,1,40886842,337,35,
21875113,337,1,50148949,337,232,
30571714,337,1,40052337,337,21,
396814036,337,4,43220722,279,13,
259186523,337,1,47779116,337,210,
65321899,337,1,51255620,337,0,
214402189,337,1,42043157,337,38,
835347,337,1,45271968,337,15628,
44253828,337,1,42064458,337,80,
21142336,337,1,36994464,337,452,
349263362,336,2,36052722,246,27,
33738955,336,1,39922167,336,2,
38869936,336,1,49804768,336,1,
32207398,336,1,39410030,336,218,
292756682,336,3,40997489,181,0,
131700788,336,2,47794261,297,118,
18002318,336,1,50504953,336,2,
26215336,336,1,37350753,336,96,
27091485,336,1,48189806,336,35,
295764519,336,1,44227051,336,0,
383629132,336,1,49694315,336,0,
7557751,336,2,46298355,278,51,
139914278,336,1,49493589,336,1,
192886112,335,2,50820895,300,1,
36712666,335,1,44677569,335,41,
72836305,335,1,40647535,335,28,
87490431,335,1,36282973,335,76,
277442931,335,2,49069965,210,448,
23454622,335,1,43323810,335,28,
284377925,335,1,50754968,335,2061,
386972836,335,1,41218037,335,25,
34474724,335,1,43635260,335,0,
37126174,335,1,39901790,335,10,
271464969,335,3,49601007,205,5,
351446685,335,1,50211422,335,0,
81273687,334,5,49521085,192,2,
49525182,334,1,42915762,334,5,
358557711,334,1,44631043,334,190,
290848407,334,1,51753425,334,1,
43096423,334,1,50215842,334,1,
13011345,334,1,37521000,334,26,
154667891,334,1,45182362,334,3,
166384498,334,1,50687965,334,11,
314034623,334,1,44320427,334,2,
59396591,334,2,36790552,330,13,
755945,334,4,39815576,117,188,
220825284,334,2,40351506,282,2,
16252273,334,1,42064667,334,6,
10614691,334,2,40730867,260,89,
393712344,334,1,50160987,334,10,
45510219,334,1,39969874,334,6,
22954770,334,1,49123912,334,5,
7413384,334,1,35846939,334,22,
291132352,333,1,36875181,333,44,
75501851,333,2,46263546,175,33,
380436822,333,3,37476779,166,347,
219628311,333,1,38010723,333,0,
355439485,333,1,39969132,333,10,
35651216,333,1,48900691,333,53,
44650336,333,1,35143082,333,65,
260191040,333,1,50534580,333,100,
390442242,333,2,46619947,186,24,
348642419,333,1,37650601,333,84,
179001398,333,1,40972061,333,7383,
4236367,333,1,45549550,333,15,
26552696,333,1,38932470,333,4,
22412443,333,2,50974184,187,34,
422522059,333,13,51327543,51,0,
18448792,333,1,44369193,333,0,
11949028,333,1,43372845,333,4,
397234250,333,2,41248441,318,0,
74039095,333,3,43643073,163,11,
315903546,333,2,41701705,302,314,
104152292,332,1,49219155,332,0,
334796448,332,2,45055022,271,1,
314194589,332,1,45982205,332,0,
5742649,332,1,45044085,332,1,
17043257,332,2,44467984,226,8,
57865616,332,1,43828178,332,0,
96983928,332,1,43004549,332,127,
47948504,332,1,51984187,332,0,
85285553,332,1,49796616,332,0,
9919326,332,1,36216177,332,10,
346811078,332,1,45142402,332,0,
77369018,332,1,47355117,332,3,
42675668,332,1,41187568,332,14,
25221536,332,1,46159844,332,26,
376011,332,1,43596439,332,8,
93997577,332,1,38773481,332,0,
156570980,332,1,47770940,332,6,
329071913,332,1,44549818,332,0,
15436540,332,1,48958766,332,3,
79572481,332,1,39613168,332,2,
28146178,331,2,46130183,225,84,
104982097,331,3,35826193,134,412,
336558567,331,1,49476601,331,0,
22557711,331,3,51976938,144,1,
391207434,331,2,41405598,219,6,
46204570,331,2,41851861,275,3,
11674384,331,1,44330256,331,1,
291094389,331,1,45868320,331,17,
66063546,331,1,39786301,331,57,
386852931,331,1,41621578,331,0,
6363159,331,2,39732693,279,3,
15777765,331,1,37798254,331,287,
10110579,331,1,45671601,331,0,
308864934,331,3,40610925,144,100,
393410493,331,1,43760195,331,3,
1953366,330,1,38141125,330,3,
310205488,330,2,40688252,196,0,
403804262,330,2,47231581,288,17,
282865439,330,1,36871623,330,1,
250557913,330,1,39118844,330,0,
388564790,330,1,44464035,330,18,
325073561,330,1,42438160,330,2007,
349145080,330,5,51283875,185,1346,
400699650,330,1,44358963,330,5,
106827225,330,1,43173940,330,25,
381692532,330,2,44924529,180,14,
36934063,330,1,50867988,330,1292,
321866701,330,1,37095679,330,308,
73316420,330,1,41505047,330,15,
270842717,330,2,40762263,288,8,
43127185,330,3,49093593,196,7,
8243200,330,1,39127432,330,199,
69618482,330,1,40729589,330,516,
21490056,330,3,48202558,151,3553,
405550656,329,1,52023872,329,19,
34616727,329,1,37008553,329,57,
8890717,329,1,48522483,329,53,
27798796,329,2,49770248,270,33,
65988305,329,1,48479031,329,270,
402915501,329,2,51523729,212,172,
32719850,329,1,50164423,329,2,
925345,329,1,36145374,329,7508,
388023073,329,1,42175524,329,0,
361001806,329,2,48414577,245,2,
11995787,329,1,45686062,329,13,
294848164,329,1,49905340,329,27,
3600517,329,1,43547505,329,152,
9731526,329,4,45213402,137,2,
271283,329,3,36615587,143,164,
249181853,329,1,47022001,329,2,
268570,329,1,39169178,329,2,
104379781,329,1,48730247,329,3,
403793671,329,1,46205104,329,1,
86281716,329,1,41307665,329,19,
38181242,329,1,46293716,329,1,
93679728,329,1,38549088,329,3,
12323650,329,1,52134145,329,184,
748567,328,1,41546935,328,55,
299576990,328,1,42257254,328,3,
9240936,328,1,48928633,328,43,
50837,328,1,41474998,328,37,
109426096,328,1,41755986,328,8,
322159455,328,6,49847498,88,14,
388802189,328,1,38977551,328,9656,
3269175,328,1,52067661,328,8,
385817166,328,1,38269445,328,68,
3418178,328,1,39473814,328,2,
18642515,328,1,49904228,328,12,
9865405,328,1,41729960,328,19,
131043324,328,1,43077399,328,2083,
244896478,328,5,45438572,101,43,
389651357,328,1,49991309,328,157,
101276985,328,1,36413203,328,17,
39179633,328,3,42933827,213,5,
298076771,328,1,44941210,328,102,
96566812,328,1,42394174,328,4,
26166077,328,1,36655209,328,3,
14540004,328,1,48850308,328,0,
378139156,328,1,49684119,328,1,
381685745,328,1,39435192,328,6,
4139861,328,1,41959602,328,43,
296750458,327,1,51145619,327,98,
247165526,327,1,47341355,327,41,
384800488,327,1,35680729,327,60,
17972494,327,1,49001808,327,3364,
324213032,327,2,40610076,248,4,
1563924,327,1,35591828,327,32,
4743456,327,1,39761078,327,27,
7087004,327,1,43862816,327,4,
303650366,327,1,42619755,327,52,
13467513,327,1,50708391,327,177,
22549996,327,1,42781670,327,257,
53148268,327,1,49504530,327,249,
353338360,327,1,47524921,327,39,
26690197,327,1,38413455,327,11,
91807398,327,1,43427181,327,32,
108588052,326,1,51092908,326,0,
27607254,326,1,50228476,326,3,
390833285,326,1,48100921,326,39,
335995969,326,1,43176604,326,0,
256737721,326,1,51896655,326,5,
32035795,326,1,39921449,326,18,
191059815,326,1,35913430,326,34,
57198810,326,2,42664492,244,1,
27749248,326,1,38849929,326,124,
370488467,326,2,39658925,192,0,
394355248,326,2,49983483,258,8,
247793451,326,3,37138660,148,0,
325386218,325,1,44141906,325,4,
12585645,325,2,47672741,223,12,
10449720,325,1,40257642,325,148,
293469902,325,1,51534780,325,33,
22676513,325,1,40500586,325,6,
402874557,325,2,45623122,285,159,
265560105,325,2,43010673,232,104,
8612996,325,1,40826455,325,2,
386244950,325,3,40413049,144,7,
17000487,325,1,39947501,325,15,
37284313,325,1,39750059,325,22,
281397845,325,2,47626743,275,271,
397250334,325,1,41561081,325,2,
359178339,325,1,47523823,325,8,
40593110,325,1,38221300,325,0,
39029726,325,1,50145691,325,12,
13902,325,1,43498902,325,179,
397305349,325,1,41722038,325,0,
17255694,325,1,51956457,325,0,
33646227,325,1,44406137,325,147,
263068918,325,1,43200242,325,4,
343751410,325,3,50451358,268,1,
18226970,325,1,42600557,325,100,
379754117,324,1,36891744,324,1,
231316982,324,1,51627733,324,2,
362469219,324,2,50493257,175,1402,
53006265,324,1,38730971,324,18,
394175072,324,4,40781873,159,9,
362170642,324,2,40218994,206,496,
37094667,324,1,49117212,324,22,
7833003,324,1,49832510,324,8,
223270116,324,1,48279149,324,69,
34708344,324,1,41656111,324,18,
217800468,324,1,46300574,324,35,
27478814,324,1,51454189,324,1214,
17385372,324,2,37364628,170,126,
105182184,324,2,39790526,220,1,
305154535,324,1,49679843,324,0,
383926675,324,1,40574075,324,4,
256877269,324,1,50837428,324,26,
37768247,324,1,42949685,324,5,
349792745,324,1,44884923,324,93,
21082316,324,1,41440067,324,25,
312560497,324,3,48439240,180,387,
8829161,324,1,44294219,324,1,
414753684,324,8,49061588,167,2,
385170287,324,11,40401054,68,3,
22982183,323,1,40912744,323,22,
344917026,323,2,48731962,220,39,
384749863,323,1,35975337,323,1,
289102376,323,1,40138512,323,15,
49071330,323,1,36911898,323,72,
399944441,323,1,47202996,323,0,
35112516,323,2,41192116,255,1144,
4532536,323,1,43624697,323,9,
23210756,323,1,51319253,323,2,
402558630,323,2,47603685,287,3,
44069314,323,1,43820139,323,6,
11263678,323,1,44308947,323,1070,
9263669,323,1,35754993,323,38,
33681019,322,1,50318340,322,158,
225552966,322,1,37627340,322,0,
177286860,322,2,36512675,218,1,
250442262,322,3,37062164,191,2,
20431040,322,1,40750906,322,425,
82325377,322,2,51035067,292,2,
12316016,322,1,35572076,322,84,
352787692,322,1,49636448,322,0,
18949594,322,1,44219794,322,19,
26885444,322,1,51758506,322,146,
388913804,322,2,37112149,318,0,
317475699,322,2,45100947,245,0,
105256115,322,1,38230133,322,1,
31308467,322,1,44563428,322,281,
389396167,322,1,40660368,322,8,
6151866,322,1,51313967,322,133,
165835182,322,1,39371637,322,559,
355726618,322,1,38075781,322,5,
46936491,322,1,44704496,322,1399,
28525566,322,1,40326278,322,470,
398436974,322,1,48823159,322,22,
38781300,322,2,41705944,192,11,
307336049,322,1,35343726,322,19,
27409366,322,1,36614941,322,12,
2138547,321,1,49636436,321,2,
25308503,321,1,44031310,321,12,
20784748,321,1,47712451,321,35,
382358885,321,1,40776401,321,26,
3241678,321,1,37431142,321,331,
116189590,321,1,41296471,321,2,
7821254,321,1,39376155,321,5,
15978332,321,2,40726515,307,165,
47175787,321,1,44043681,321,65,
393444344,321,2,48275025,184,27,
383546155,321,1,47258623,321,0,
405223573,321,3,45509477,194,0,
163698691,321,2,44557615,312,43,
38400235,321,1,42194752,321,23,
1517760,321,1,43175592,321,20,
15175046,321,1,49561149,321,6,
381238933,321,1,49469253,321,99,
401137133,321,2,43842063,310,3,
10742304,320,1,35438852,320,137,
270670409,320,1,44423541,320,5,
27179347,320,1,39224700,320,17,
27234613,320,4,48690512,98,279,
226887217,320,2,46642445,215,5,
390432371,320,1,38774913,320,498,
35530696,320,1,40112926,320,538,
14347169,320,2,49596450,244,27,
229531977,320,1,40767405,320,405,
299527,320,1,51702108,320,29,
15259273,320,1,50982958,320,22,
76379100,320,1,41415925,320,0,
9577020,320,1,41260750,320,74,
68014969,320,1,42679182,320,247,
389117790,320,10,46411486,162,22,
327498469,319,1,40117454,319,3,
30104181,319,1,37432307,319,10,
429869376,319,2,52100845,204,4,
371003688,319,1,46729397,319,16,
556596,319,1,50271804,319,41,
62071595,319,1,40421124,319,744,
10939709,319,1,47620471,319,26,
300683349,319,6,51650112,95,2,
15658461,319,1,44884333,319,7,
220182928,319,1,40443416,319,7,
316946296,319,2,44262419,245,71,
299660673,319,1,48880626,319,72,
56311620,319,2,35283191,173,2,
10951331,318,1,35097106,318,43,
387734611,318,1,36387919,318,2,
114267804,318,1,37268674,318,3,
341936341,318,1,41926467,318,0,
292033172,318,1,41411305,318,35,
281412076,318,1,42540370,318,0,
386792484,318,4,49510508,183,1,
319183600,318,1,47904808,318,15,
25865551,318,2,38854133,237,4,
396832282,318,6,42319671,114,2,
97729021,318,1,48298030,318,81,
363668736,318,2,35651444,190,1,
209991651,318,1,37180913,318,188,
286246694,318,1,51254377,318,39,
400227329,318,2,46752505,181,21,
6731630,318,2,49392935,194,11,
67667914,318,1,43561295,318,3,
10258986,318,3,46520904,123,767,
2154618,318,1,40165853,318,4,
388407496,318,1,38038793,318,1002,
35460160,318,1,42663564,318,3,
545280,318,1,39940431,318,2,
1370160,317,2,42193190,195,0,
318401838,317,1,38153237,317,680,
24184560,317,2,50170131,181,1,
5820948,317,1,35359482,317,30,
94738856,317,1,43148063,317,154,
22417966,317,1,37734583,317,3,
8044347,317,1,40108393,317,0,
57011252,317,2,36940063,170,11,
407679541,317,1,48152573,317,7,
317500635,317,1,45182200,317,147,
399340420,316,1,42399885,316,0,
34029691,316,1,41235918,316,11,
393644365,316,1,50723035,316,1,
292548863,316,1,36715732,316,1807,
6812153,316,1,45295253,316,17,
135638588,316,1,36048785,316,2,
416537066,316,1,50184535,316,35,
17855219,316,1,37480013,316,7,
233537977,316,2,41390191,173,4835,
330255367,316,1,46713467,316,5,
381549902,316,1,42422270,316,4,
37638525,316,1,36310767,316,1,
1829988,316,4,48261285,119,12,
286516621,316,1,50531023,316,11,
29326445,315,1,51352013,315,3891,
64380398,315,1,45057607,315,6,
232618132,315,1,46063179,315,655,
390965656,315,1,51127483,315,9,
67075659,315,2,43373889,163,2,
10088557,315,1,51786157,315,4,
4879508,315,1,49323684,315,187,
68417609,315,1,38553404,315,25,
289964915,315,1,49177450,315,1359,
6714441,315,1,48696369,315,1628,
311546673,315,1,43341758,315,71,
300020272,315,1,44210593,315,0,
12030676,315,1,51592627,315,386,
20929017,315,1,35673272,315,10,
38157281,315,1,50410004,315,202,
21787086,315,1,39469299,315,13,
1386588,315,1,41180921,315,38,
18043736,315,1,43094849,315,0,
90606759,315,1,41874087,315,0,
36809528,315,1,47751441,315,19,
340543435,315,1,39074274,315,156,
401534524,314,1,43562880,314,3,
14621481,314,1,50046266,314,13,
96595954,314,1,36504565,314,0,
73679692,314,1,41292559,314,231,
223264921,314,2,49737405,274,14,
350685737,314,1,52087151,314,186,
14041962,314,1,50425924,314,0,
40277190,314,2,51636013,200,51,
250567866,314,1,51108139,314,3,
263524272,314,1,38316844,314,263,
323595951,314,6,44282748,137,3,
86336306,314,2,39922331,267,90,
39025489,314,1,45789908,314,21,
261236665,314,1,45795299,314,1,
3313117,314,1,41337133,314,41,
350989782,314,1,47419549,314,65,
21974277,314,1,44153699,314,31,
57763013,313,2,40958016,212,136,
9555264,313,3,37299966,132,92,
321545231,313,2,41622174,278,0,
321724879,313,1,36736113,313,0,
324612165,313,6,44513917,107,36,
202308574,313,1,46480632,313,789,
326409326,313,3,50201706,223,29,
397226486,313,1,41691258,313,0,
38320018,313,1,46521819,313,2,
20533028,313,1,49858561,313,103,
76519510,313,2,38258354,190,16,
267402554,313,1,36383204,313,27,
8820732,313,1,49794141,313,4,
41024833,313,1,49338274,313,3,
400398919,313,1,50279989,313,1,
397400744,313,1,44767417,313,3,
12133663,313,1,50301660,313,3284,
25487270,313,1,48325018,313,80,
366605013,313,6,43513414,115,6,
404065897,313,1,45280947,313,10,
